"study","fdate",day,month,year,round,"uniqueID","genus","species","caste","sex","det","collector","plant_genus_sp","plant_genus","plant_species","site","site_type","method",latitude,longitude,"latlong_accur","County","State","Country","data_entry","spec_notes","flr_notes","plantid_field","basicID","pre2010_gendet","pre2010_spdet","pre2010_det","older_sp",latitude_old,longitude_old,"taxonomy_notes","det_date"
"nsf2007","2007-05-08",8,5,2007,0,"nsf200706917","Helophilus","fasciatus","","m","FC_Thompson","jessica stager","Photinia_pyrifolia","Photinia","pyrifolia","bowmans","reference","net",40.329201,-74.944702,"low: specimens collected throughout large area rou","Bucks","PA","USA","JS","","","Photinia pyrifolia","fly","Helophilus","fasciatus","F.C. Thompson","",40.329,-74.945,NULL,NULL
"nsf2007","2007-05-08",8,5,2007,0,"nsf200706918","Helophilus","fasciatus","","f","FC_Thompson","jessica stager","Photinia_pyrifolia","Photinia","pyrifolia","bowmans","reference","net",40.329201,-74.944702,"low: specimens collected throughout large area rou","Bucks","PA","USA","JS","","","Photinia pyrifolia","fly","Helophilus","fasciatus","F.C. Thompson","",40.329,-74.945,NULL,NULL
"nsf2007","2007-05-08",8,5,2007,0,"nsf200706921","Nomada","pygmaea","","f","M_Rightmyer","jessica stager","Photinia_pyrifolia","Photinia","pyrifolia","bowmans","reference","net",40.329201,-74.944702,"low: specimens collected throughout large area rou","Bucks","PA","USA","JS","","","Photinia pyrifolia","bee","Nomada","pygmaea","S. Droege","pygmaea",40.329,-74.945,NULL,NULL
"nsf2007","2007-05-08",8,5,2007,0,"nsf200706922","Nomada","pygmaea","","m","M_Rightmyer","jessica stager","Photinia_pyrifolia","Photinia","pyrifolia","bowmans","reference","net",40.329201,-74.944702,"low: specimens collected throughout large area rou","Bucks","PA","USA","JS","","","Photinia pyrifolia","bee","Nomada","pygmaea","S. Droege","dreisbachi",40.329,-74.945,NULL,NULL
"nsf2007","2007-05-08",8,5,2007,0,"nsf200706923","Bombus","bimaculatus","queen","f","J_Ascher","jessica stager","Tiarella_cordifolia","Tiarella","cordifolia","bowmans","reference","net",40.329201,-74.944702,"low: specimens collected throughout large area rou","Bucks","PA","USA","JS","","","Tiarella cordifolia","bee","Bombus","bimaculatus","T. Griswold","bimaculatus",40.329,-74.945,NULL,NULL
"nsf2007","2007-05-08",8,5,2007,0,"nsf200706924","Toxomerus","geminatus","","m","FC_Thompson","jessica stager","Stellaria_media","Stellaria","media","bowmans","reference","net",40.329201,-74.944702,"low: specimens collected throughout large area rou","Bucks","PA","USA","JS","","","Stellaria media","fly","Toxomerus","geminatus","F.C. Thompson",NULL,40.329,-74.945,NULL,NULL
"nsf2007","2007-05-08",8,5,2007,0,"nsf200706925","Augochlora","pura","","f","J_Ascher","jessica stager","Stellaria_media","Stellaria","media","bowmans","reference","net",40.329201,-74.944702,"low: specimens collected throughout large area rou","Bucks","PA","USA","JS","","","Stellaria media","bee","Augochlora","pura","T. Griswold","parapura",40.329,-74.945,NULL,NULL
"nsf2007","2007-05-08",8,5,2007,0,"nsf200706926","Epalpus","signifer","","u","NE_Woodley","jessica stager","Stylophorum_diphyllum","Stylophorum","diphyllum","bowmans","reference","net",40.329201,-74.944702,"low: specimens collected throughout large area rou","Bucks","PA","USA","JS","","","Stylophorum diphylum","fly","Epalpus","signifer","N.E. Woodley",NULL,40.329,-74.945,NULL,NULL
"nsf2007","2007-05-08",8,5,2007,0,"nsf200706927","Andrena","cornelli","","f","J_Ascher","jessica stager","Rhododendron_periclymenoides","Rhododendron","periclymenoides","bowmans","reference","net",40.329201,-74.944702,"low: specimens collected throughout large area rou","Bucks","PA","USA","JS","","","Rhododendron nudiflorum","bee","Andrena","cornelli","T. Griswold","cornelli",40.329,-74.945,NULL,NULL
"nsf2007","2007-05-08",8,5,2007,0,"nsf200706928","Andrena","cornelli","","m","J_Ascher","jessica stager","Rhododendron_periclymenoides","Rhododendron","periclymenoides","bowmans","reference","net",40.329201,-74.944702,"low: specimens collected throughout large area rou","Bucks","PA","USA","JS","","","Rhododendron nudiflorum","bee","Andrena","cornelli","T. Griswold","cornelli",40.329,-74.945,NULL,NULL
"nsf2007","2007-05-08",8,5,2007,0,"nsf200706929","Lasioglossum","quebecense","","f","J_Ascher","jessica stager","Rhododendron_periclymenoides","Rhododendron","periclymenoides","bowmans","reference","net",40.329201,-74.944702,"low: specimens collected throughout large area rou","Bucks","PA","USA","JS","","","Rhododendron nudiflorum","bee","Lasioglossum","quebecense","J. Gibbs","quebecense",40.329,-74.945,NULL,NULL
"nsf2007","2007-05-08",8,5,2007,0,"nsf200706930","Lasioglossum","nigroviride","","f","J_Ascher","jessica stager","Rhododendron_periclymenoides","Rhododendron","periclymenoides","bowmans","reference","net",40.329201,-74.944702,"low: specimens collected throughout large area rou","Bucks","PA","USA","JS","","","Rhododendron nudiflorum","bee","Lasioglossum","nigroviride","S. Droege","nigroviride",40.329,-74.945,NULL,NULL
"nsf2007","2007-05-08",8,5,2007,0,"nsf200706931","Andrena","cornelli","","m","J_Ascher","jessica stager","Rhododendron_periclymenoides","Rhododendron","periclymenoides","bowmans","reference","net",40.329201,-74.944702,"low: specimens collected throughout large area rou","Bucks","PA","USA","JS","","","Rhododendron nudiflorum","bee","Andrena","cornelli","T. Griswold","cornelli",40.329,-74.945,NULL,NULL
"nsf2007","2007-05-08",8,5,2007,0,"nsf200706932","Parasyrphus","genualis","","f","FC_Thompson","jessica stager","Rhododendron_periclymenoides","Rhododendron","periclymenoides","bowmans","reference","net",40.329201,-74.944702,"low: specimens collected throughout large area rou","Bucks","PA","USA","JS","","","Rhododendron nudiflorum","fly","Parasyrphus","genualis","F.C. Thompson",NULL,40.329,-74.945,NULL,NULL
"nsf2007","2007-05-08",8,5,2007,0,"nsf200706934","Osmia","pumila","","f","J_Ascher","jessica stager","Cercis_canadensis","Cercis","canadensis","bowmans","reference","net",40.329201,-74.944702,"low: specimens collected throughout large area rou","Bucks","PA","USA","JS","","","Cercis canadensis","bee","Osmia","pumila","T. Griswold","pumila",40.329,-74.945,NULL,NULL
"nsf2007","2007-05-08",8,5,2007,0,"nsf200706935","Osmia","pumila","","f","J_Ascher","jessica stager","Cercis_canadensis","Cercis","canadensis","bowmans","reference","net",40.329201,-74.944702,"low: specimens collected throughout large area rou","Bucks","PA","USA","JS","","","Cercis canadensis","bee","Osmia","pumila","T. Griswold","pumila",40.329,-74.945,NULL,NULL
"nsf2007","2007-05-08",8,5,2007,0,"nsf200706936","Andrena","confederata","","m","J_Ascher","jessica stager","Viburnum_prunifolium","Viburnum","prunifolium","bowmans","reference","net",40.329201,-74.944702,"low: specimens collected throughout large area rou","Bucks","PA","USA","JS","","","Viburnum prunifolium","bee","Andrena","confederata","T. Griswold","confederata",40.329,-74.945,NULL,NULL
"nsf2007","2007-05-08",8,5,2007,0,"nsf200706937","Andrena","nuda","","f","J_Ascher","jessica stager","Viburnum_prunifolium","Viburnum","prunifolium","bowmans","reference","net",40.329201,-74.944702,"low: specimens collected throughout large area rou","Bucks","PA","USA","JS","","","Viburnum prunifolium","bee","Andrena","nuda","T. Griswold","nuda",40.329,-74.945,NULL,NULL
"nsf2007","2007-05-08",8,5,2007,0,"nsf200706938","Lasioglossum","quebecense","","f","J_Ascher","jessica stager","Viburnum_prunifolium","Viburnum","prunifolium","bowmans","reference","net",40.329201,-74.944702,"low: specimens collected throughout large area rou","Bucks","PA","USA","JS","","","Viburnum prunifolium","bee","Lasioglossum","quebecense","J. Gibbs","quebecense",40.329,-74.945,NULL,NULL
"nsf2007","2007-05-08",8,5,2007,0,"nsf200706939","Andrena","nasonii","","f","J_Ascher","jessica stager","Viburnum_prunifolium","Viburnum","prunifolium","bowmans","reference","net",40.329201,-74.944702,"low: specimens collected throughout large area rou","Bucks","PA","USA","JS","","","Viburnum prunifolium","bee","Andrena","nasonii","T. Griswold","nasonii",40.329,-74.945,NULL,NULL
"nsf2007","2007-05-08",8,5,2007,0,"nsf200706942","Gonia","sp","","u","NE_Woodley","jessica stager","Claytonia_virginica","Claytonia","virginica","bowmans","reference","net",40.329201,-74.944702,"low: specimens collected throughout large area rou","Bucks","PA","USA","JS","","","Claytonia virginica","fly","Gonia","sp.","N.E. Woodley",NULL,40.329,-74.945,NULL,NULL
"nsf2007","2007-05-08",8,5,2007,0,"nsf200706943","Epistrophe","nitidicollis","","f","FC_Thompson","jessica stager","Claytonia_virginica","Claytonia","virginica","bowmans","reference","net",40.329201,-74.944702,"low: specimens collected throughout large area rou","Bucks","PA","USA","JS","","","Claytonia virginica","fly","Epistrophe","nitidicollis","F.C. Thompson",NULL,40.329,-74.945,NULL,NULL
"nsf2007","2007-05-08",8,5,2007,0,"nsf200706944","Syrphus","vitripennis","","m","FC_Thompson","jessica stager","Claytonia_virginica","Claytonia","virginica","bowmans","reference","net",40.329201,-74.944702,"low: specimens collected throughout large area rou","Bucks","PA","USA","JS","","","Claytonia virginica","fly","Syrphus","vitripennis","F.C. Thompson","",40.329,-74.945,NULL,NULL
"nsf2007","2007-05-08",8,5,2007,0,"nsf200706945","Pipiza","femoralis","","f","FC_Thompson","jessica stager","Claytonia_virginica","Claytonia","virginica","bowmans","reference","net",40.329201,-74.944702,"low: specimens collected throughout large area rou","Bucks","PA","USA","JS","","","Claytonia virginica","fly","Pipiza","femoralis","F.C. Thompson",NULL,40.329,-74.945,NULL,NULL
"nsf2007","2007-05-08",8,5,2007,0,"nsf200706946","Platycheirus","obscurus","","f","FC_Thompson","jessica stager","Claytonia_virginica","Claytonia","virginica","bowmans","reference","net",40.329201,-74.944702,"low: specimens collected throughout large area rou","Bucks","PA","USA","JS","","","Claytonia virginica","fly","Platycheirus","obscurus","F.C. Thompson",NULL,40.329,-74.945,NULL,NULL
"nsf2007","2007-05-08",8,5,2007,0,"nsf200706947","Andrena","erigeniae","","f","J_Ascher","jessica stager","Claytonia_virginica","Claytonia","virginica","bowmans","reference","net",40.329201,-74.944702,"low: specimens collected throughout large area rou","Bucks","PA","USA","JS","","","Claytonia virginica","bee","Andrena","erigeniae","T. Griswold","erigeniae",40.329,-74.945,NULL,NULL
"nsf2007","2007-05-08",8,5,2007,0,"nsf200706948","Andrena","erigeniae","","f","J_Ascher","jessica stager","Claytonia_virginica","Claytonia","virginica","bowmans","reference","net",40.329201,-74.944702,"low: specimens collected throughout large area rou","Bucks","PA","USA","JS","","","Claytonia virginica","bee","Andrena","erigeniae","T. Griswold","erigeniae",40.329,-74.945,NULL,NULL
"nsf2007","2007-05-08",8,5,2007,0,"nsf200706949","Andrena","erigeniae","","f","J_Ascher","jessica stager","Claytonia_virginica","Claytonia","virginica","bowmans","reference","net",40.329201,-74.944702,"low: specimens collected throughout large area rou","Bucks","PA","USA","JS","","","Claytonia virginica","bee","Andrena","erigeniae","T. Griswold","erigeniae",40.329,-74.945,NULL,NULL
"nsf2007","2007-05-08",8,5,2007,0,"nsf200706950","Andrena","erigeniae","","f","J_Ascher","jessica stager","Claytonia_virginica","Claytonia","virginica","bowmans","reference","net",40.329201,-74.944702,"low: specimens collected throughout large area rou","Bucks","PA","USA","JS","","","Claytonia virginica","bee","Andrena","erigeniae","T. Griswold","erigeniae",40.329,-74.945,NULL,NULL
"nsf2007","2007-05-08",8,5,2007,0,"nsf200706951","Andrena","nasonii","","m","J_Ascher","jessica stager","Claytonia_virginica","Claytonia","virginica","bowmans","reference","net",40.329201,-74.944702,"low: specimens collected throughout large area rou","Bucks","PA","USA","JS","","","Claytonia virginica","bee","Andrena","nasonii","T. Griswold","nasonii",40.329,-74.945,NULL,NULL
"nsf2007","2007-05-08",8,5,2007,0,"nsf200706952","Andrena","robertsonii","","m","J_Ascher","jessica stager","Claytonia_virginica","Claytonia","virginica","bowmans","reference","net",40.329201,-74.944702,"low: specimens collected throughout large area rou","Bucks","PA","USA","JS","","","Claytonia virginica","bee","Andrena","robertsonii","T. Griswold","robertsonii",40.329,-74.945,NULL,NULL
"nsf2007","2007-05-08",8,5,2007,0,"nsf200706953","Nomada","sp3","","m","M_Rightmyer","jessica stager","Claytonia_virginica","Claytonia","virginica","bowmans","reference","net",40.329201,-74.944702,"low: specimens collected throughout large area rou","Bucks","PA","USA","JS","","","Claytonia virginica","bee","Nomada","sp. 3","S. Droege","Form K",40.329,-74.945,NULL,NULL
"nsf2007","2007-05-08",8,5,2007,0,"nsf200706954","Toxomerus","geminatus","","m","FC_Thompson","jessica stager","Claytonia_virginica","Claytonia","virginica","bowmans","reference","net",40.329201,-74.944702,"low: specimens collected throughout large area rou","Bucks","PA","USA","JS","","","Claytonia virginica","fly","Toxomerus","geminatus","F.C. Thompson",NULL,40.329,-74.945,NULL,NULL
"nsf2007","2007-05-08",8,5,2007,0,"nsf200706955","Andrena","cressonii","","f","J_Ascher","jessica stager","Ranunculus_hispidus","Ranunculus","hispidus","bowmans","reference","net",40.329201,-74.944702,"low: specimens collected throughout large area rou","Bucks","PA","USA","JS","","","Ranunculus hispidus","bee","Andrena","cressonii","T. Griswold","cressonii",40.329,-74.945,NULL,NULL
"nsf2007","2007-05-08",8,5,2007,0,"nsf200706956","Andrena","cressonii","","f","J_Ascher","jessica stager","Ranunculus_hispidus","Ranunculus","hispidus","bowmans","reference","net",40.329201,-74.944702,"low: specimens collected throughout large area rou","Bucks","PA","USA","JS","","","Ranunculus hispidus","bee","Andrena","cressonii","T. Griswold","cressonii",40.329,-74.945,NULL,NULL
"nsf2007","2007-05-08",8,5,2007,0,"nsf200706957","Andrena","nasonii","","m","J_Ascher","jessica stager","Ranunculus_hispidus","Ranunculus","hispidus","bowmans","reference","net",40.329201,-74.944702,"low: specimens collected throughout large area rou","Bucks","PA","USA","JS","","","Ranunculus hispidus","bee","Andrena","nasonii","T. Griswold","nasonii",40.329,-74.945,NULL,NULL
"nsf2007","2007-05-08",8,5,2007,0,"nsf200706958","Lasioglossum","quebecense","","f","J_Ascher","jessica stager","Ranunculus_hispidus","Ranunculus","hispidus","bowmans","reference","net",40.329201,-74.944702,"low: specimens collected throughout large area rou","Bucks","PA","USA","JS","","","Ranunculus hispidus","bee","Lasioglossum","quebecense","J. Gibbs","quebecense",40.329,-74.945,NULL,NULL
"nsf2007","2007-05-08",8,5,2007,0,"nsf200706959","Lasioglossum","oblongum","","f","J_Ascher","jessica stager","Ranunculus_hispidus","Ranunculus","hispidus","bowmans","reference","net",40.329201,-74.944702,"low: specimens collected throughout large area rou","Bucks","PA","USA","JS","","","Ranunculus hispidus","bee","Lasioglossum","oblongum","J. Gibbs","oblongum",40.329,-74.945,NULL,NULL
"nsf2007","2007-05-08",8,5,2007,0,"nsf200706960","Lasioglossum","cressonii","","f","J_Ascher","jessica stager","Ranunculus_hispidus","Ranunculus","hispidus","bowmans","reference","net",40.329201,-74.944702,"low: specimens collected throughout large area rou","Bucks","PA","USA","JS","","","Ranunculus hispidus","bee","Lasioglossum","cressonii","S. Droege","cressonii",40.329,-74.945,NULL,NULL
"nsf2007","2007-05-08",8,5,2007,0,"nsf200706961","Lasioglossum","oblongum","","f","J_Ascher","jessica stager","Ranunculus_hispidus","Ranunculus","hispidus","bowmans","reference","net",40.329201,-74.944702,"low: specimens collected throughout large area rou","Bucks","PA","USA","JS","","","Ranunculus hispidus","bee","Lasioglossum","oblongum","J. Gibbs","oblongum",40.329,-74.945,NULL,NULL
"nsf2007","2007-05-08",8,5,2007,0,"nsf200706962","Lasioglossum","foxii","","f","J_Ascher","jessica stager","Ranunculus_hispidus","Ranunculus","hispidus","bowmans","reference","net",40.329201,-74.944702,"low: specimens collected throughout large area rou","Bucks","PA","USA","JS","","","Ranunculus hispidus","bee","Lasioglossum","foxii","S. Droege","foxii",40.329,-74.945,NULL,NULL
"nsf2007","2007-05-08",8,5,2007,0,"nsf200706963","Andrena","ziziae","","m","J_Ascher","jessica stager","Ranunculus_hispidus","Ranunculus","hispidus","bowmans","reference","net",40.329201,-74.944702,"low: specimens collected throughout large area rou","Bucks","PA","USA","JS","","","Ranunculus hispidus","bee","Andrena","ziziae","S. Droege","ziziae",40.329,-74.945,NULL,NULL
"nsf2007","2007-05-08",8,5,2007,0,"nsf200706964","Andrena","ziziae","","m","J_Ascher","jessica stager","Ranunculus_hispidus","Ranunculus","hispidus","bowmans","reference","net",40.329201,-74.944702,"low: specimens collected throughout large area rou","Bucks","PA","USA","JS","","","Ranunculus hispidus","bee","Andrena","ziziae","S. Droege","ziziae",40.329,-74.945,NULL,NULL
"nsf2007","2007-05-08",8,5,2007,0,"nsf200706965","Augochlora","pura","","f","J_Ascher","jessica stager","Ranunculus_hispidus","Ranunculus","hispidus","bowmans","reference","net",40.329201,-74.944702,"low: specimens collected throughout large area rou","Bucks","PA","USA","JS","","","Ranunculus hispidus","bee","Augochlora","pura","T. Griswold","parapura",40.329,-74.945,NULL,NULL
